#TYPE System.Management.Automation.PSCustomObject
"Name","PathName","Hash","DateAdded"
"","","0CEA2D0D3FA284B85ED5B68365114F76","9/11/2013"
"dsm_om_connsvc32.exe","C:\Program Files (x86)\Dell\SysMgt\iws\bin\win32\dsm_om_connsvc32.exe","0CF0E3F10296D118B642D04CA7E24C4D","10/24/2013"
"MAPIPH.DLL","C:\PROGRA~1\MICROS~3\Office14\MAPIPH.DLL","0CF1A1F534AD94C1B7D9EEBF0536F03F","9/27/2013"
"System.Data.Services.Design.dll","C:\Windows\Microsoft.Net\assembly\GAC_MSIL\System.Data.Services.Design\v4.0_4.0.0.0__b77a5c561934e089\System.Data.Services.Design.dll","0CF1FDEE853489BE458A6D672C15FA14","9/27/2013"
"DFSEXT.dll","C:\Windows\system32\DFSEXT.dll","0CF8B54E7D0CE6C72FDA7BA7CED20253","9/27/2013"
"AXE8SharedExpat.dll","C:\Program Files\Adobe\Acrobat 10.0\Acrobat\AXE8SharedExpat.dll","0CFB90C28768E26498834D780FBBD754","8/30/2013"
"","","0D08D2F3B3FF84E433346669B5E0F639","9/11/2013"
"dnet32.dll","C:\Program Files\Dell\SysMgt\oma\bin\dnet32.dll","0D0BB5E2EC4E99AABBF08A1805586D97","9/27/2013"
"CCMUtilLib.dll","C:\windows\system32\CCM\CCMUtilLib.dll","0D17C10F46798828F0D627A34839B554","8/30/2013"
"","","0D1D2FBAE112BDDB9F77B7BC7A956D3A","9/11/2013"
"NHibernate.dll","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\Temporary ASP.NET Files\secureaccess\c546d1e2\18e95b66\assembly\dl3\fda5195b\0090e339_9728cd01\NHibernate.dll","0D26500DF676F119355C27312D5A724B","9/27/2013"
"","","0D34598AC71CDDEA4D90AF9EE3E462EB","9/11/2013"
"","","0D372973E20FBE283C727474E49E9DE3","9/11/2013"
"","","0D392EDE3B97E0B3131B2F63EF1DB94E","9/11/2013"
"","","0D3A8FAFCEACD8B7625CD549757A7DF1","9/11/2013"
"","","0D40AF250A6260EF6B7685B1299C2DEA","9/11/2013"
"","","0D40BCF52EA90FC7DF2AEAB6503DEA44","9/11/2013"
"","","0D416B3476EC484DB2C0594E80EA7FCE","9/11/2013"
"","","0D4B73DBE667647DD073D9CB72B1700C","9/11/2013"
"","","0D5A6B62BFC6C16E62C5944C43789997","9/11/2013"
"","","0D6107C93F17BAF534C865B0A9B7F1EC","9/11/2013"
"","","0D73F7D68575D3A548219F9BABA166FB","9/11/2013"
"eappcfg.dll","C:\windows\System32\eappcfg.dll","0D753307D274F3688BD21C377B616700","7/25/2013"
"MSVCR90.dll","C:\windows\WinSxS\amd64_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_08e4299fa83d7e3c\MSVCR90.dll","0D7BE936A44E6B70F822D272A5CEBC22","7/25/2013"
"nitaglv.dll","C:\Program Files\National Instruments\Shared\LabVIEW Run-Time\2012\nitaglv.dll","0D7CBC3E321D463BAE65D139FC9961D5","9/27/2013"
"","","0D7CE4DB014E18C8FAAF21C915700B57","9/11/2013"
"","","0D85A542737CB25314CAF92AF896DD0D","9/11/2013"
"SECURITY.DLL","C:\windows\system32\SECURITY.DLL","0D893F8D145D3B125B0226727C243A69","7/25/2013"
"","","0D8F05481CB76E70E1DA06EE9F0DA9DF","9/11/2013"
"","","0D922E23C041EFB1C3FAC2A6F943C9BF","9/11/2013"
"HardwareAccess.dll","C:\Program Files\Hewlett-Packard\HP Wireless Assistant\HardwareAccess.dll","0D935AB79A647829A7E4EDA8F3218C4A","9/27/2013"
"ListenServer.dll","C:\Program Files\McAfee\Common Framework\ListenServer.dll","0D96895AC9336C6817FECCA5C63232DC","10/24/2013"
"WINSTA.dll","C:\windows\system32\WINSTA.dll","0D9764D58C5EFD672B7184854B152E5E","7/25/2013"
"","","0D9C54EB2DA573445EA62AD7EA4A7773","9/11/2013"
"","","0DA015AB1EE54988572CFC4B7644556A","9/11/2013"
"","","0DA343F3D9BDF45608B3727EFD9559B4","9/11/2013"
"Microsoft.VisualStudio.TeamFoundation.BuildUI.dll","c:\Program Files\Microsoft Visual Studio 10.0\Common7\IDE\PrivateAssemblies\1033\Microsoft.VisualStudio.TeamFoundation.BuildUI.dll","0DA3E71B48A05A63D18D42A6FBCA36E9","9/27/2013"
"jvm.dll","C:\Program Files\Java\jdk1.7.0_21\jre\bin\server\jvm.dll","0DA56AF40632EE8B554FE145D55DDC6E","9/27/2013"
"zip.dll","C:\Program Files\Java\jdk1.7.0_21\jre\bin\zip.dll","0DA885DA5EED6AA0E4DC31B15B3CA7F1","9/27/2013"
"","","0DB03D8F29420B2B6716436A28E79C68","9/11/2013"
"msdsm","C:\Windows\system32\drivers\msdsm.sys","0DB324146494D45417905B7009858937","9/27/2013"
"","C:\WINDOWS\system32\drivers\afd.sys","0DB7A48388D54D154EBEC120461A0FCD","9/27/2013"
"","","0DB849646ABAD5213F726595C45DC38F","9/11/2013"
"","","0DBB250A89E2E1C9281009AC269F0805","9/11/2013"
"","","0DBB4772D12F5CD258945EFFFC7D74D2","9/11/2013"
"","","0DCED422A559ED22B84BAB186CAB918E","9/11/2013"
"","","0DD3015E8F262D2467461BE651E54528","9/11/2013"
"","","0DD9DEE0121096CA239285D49C71207D","9/11/2013"
"mstlsapi.dll","C:\Windows\system32\mstlsapi.dll","0DDD4DDE7C1FD5C3C8C4CB378CC9766F","9/27/2013"
"","","0DDFDCAA92C7F553328DB06BA599BEA9","9/11/2013"
"","","0DE22421179D5A8440B68517DDF2B051","9/11/2013"
"","","0DE3069D6E09BA262856EF31C941BEFE","9/11/2013"
"","","0DE79F7EB245BBF2C087457C4EDB7538","9/11/2013"
"","","0DEC98637ED9CE8FA02E45AB7D813826","9/11/2013"
"","","0DEFD5FBF801DD8F83BC0ED09861A8EC","9/11/2013"
"","","0DF8F6EAE9286D9D3FECAC8A46355F70","9/11/2013"
"","","0DFBB6B13ACFBDEE0E7DF0FD145614AC","9/11/2013"
"Oracle.Web.dll","C:\Windows\Microsoft.Net\assembly\GAC_64\Oracle.Web\v4.0_4.112.3.0__89b483f429c47342\Oracle.Web.dll","0DFFECF8DB2049E4E01DA9E17F179F87","9/27/2013"
"","","0E008FC4819D238C51D7C93E7B41E560","9/11/2013"
"","","0E07F36810F52B580B8A27E67D34D860","9/11/2013"
"","","0E0C5B8768CFB27A513FE8528A291EF9","9/11/2013"
"","","0E0D229CC5AD08ADB848878FD167E0C5","9/11/2013"
"","","0E135526E9785D085BCD9AEDE6FBCBF9","9/11/2013"
"","","0E1787AA6C9191D3D319E8BAFE86F80C","9/11/2013"
"","","0E186E90404980569FB449BA7519AE61","9/11/2013"
"","","0E245C8BE29BAF0084B95C4D16542A79","9/11/2013"
"","","0E2DE427EBE106E7E5B52869D5C99F68","9/11/2013"
"VSSAPI.DLL","C:\windows\system32\VSSAPI.DLL","0E2F58F6E698EDCB9E58FAD0CBCD0567","7/25/2013"
"lmgrd.exe","D:\Program Files (x86)\Minitab\License Manager\lmgrd.exe","0E3388B926C56152F09DB6E3C9F201AF","9/27/2013"
"resedit.dll","c:\Program Files\Microsoft Visual Studio 10.0\VC\vcpackages\resedit.dll","0E394EA15C35D3B458C4601198E06040","9/27/2013"
"","","0E3EC1C60B310614F38D68A87328B53F","9/11/2013"
"","","0E40EF12BC029FF8B13043F157452C47","9/11/2013"
"","","0E4A28030C7C6B8A57A60BAF494B114D","9/11/2013"
"BXOIS","C:\Windows\system32\DRIVERS\bxois.sys","0E4FAA5947E1D1BCFA6024F7C33995AC","10/24/2013"
"LMABR54A.DLL","C:\WINDOWS\system32\spool\DRIVERS\W32X86\3\LMABR54A.DLL","0E50F5E383B0E206BA97423B56F86361","9/27/2013"
"","","0E52F7EFBE6D93A4D890A9BF13317901","9/11/2013"
"","","0E5398084278E4CD84DDB0A2B646548D","9/11/2013"
"contab32.dll","C:\PROGRA~1\MICROS~2\Office14\contab32.dll","0E596327B0916269015FDA97643B09F9","8/30/2013"
"","","0E5DA5369A0FCAEA12456DD852545184","9/11/2013"
"","","0E5E4957549056E2BF2C49F4F6B601AD","9/11/2013"
"","","0E616537F3E12D4C9FB71181C2F21BD5","9/11/2013"
"ni_tagger_plugin_mxs.dll","C:\Program Files\National Instruments\Shared\Tagger\ni_tagger_plugin_mxs.dll","0E6664F8EE1F976791BFBF946756CBA9","9/27/2013"
"","","0E6ACC0257C6EFBB41E9FF4CD2A88B7F","9/11/2013"
"","C:\WINDOWS\system32\polstore.dll","0E6DCD164732580CC1E57276252F49CF","9/27/2013"
"","","0E74B0DBCCC39F207B573C2E14A3ADF6","9/11/2013"
"","","0E776ED5F7CC9F94299E70461B7B8185","9/11/2013"
"","","0E8676FB3BB95AA40FDF7A4A31018C8B","9/11/2013"
"msadrh15.dll","C:\Program Files\Common Files\System\ado\msadrh15.dll","0E87A6F6DE869E2E153098BC094CD09F","7/25/2013"
"SCARDDLG.dll","C:\windows\system32\SCARDDLG.dll","0E8B3C5F5A6EF5B5A7BEB505709739B4","7/25/2013"
"","","0E8B8ABEA4E23DDC9A70614F3F651303","9/11/2013"
"","","0EA6C36F6F9CE9335BF0B10AFEA2A0A6","9/11/2013"
"","","0EA7DE1ACB728DD5A369FD742D6EEE28","9/11/2013"
"","","0EB1CC5EBFCAAB7DBAEE881E2887F7F9","9/11/2013"
"","","0EB78D1D0B6C47B0FDD998824B90A4F7","9/11/2013"
"","","0EC5ECE8762728ED734258B22D348A32","9/11/2013"
"","","0ECC0374565C31FABF541300CDCD1398","9/11/2013"
"","","0ECC54FD34D6A089C300846B011E81D6","9/11/2013"
"","","0ED67910C8C326796FAA00B2BF6D9D3C","9/11/2013"
"","","0EDE90E356B33A3B3756FC4A6BCA9334","9/11/2013"
"","","0EE135A2A39422B6814CF1CE9900ED32","9/11/2013"
"","","0EE27D9DBB208C13314F3C60F66AED26","9/11/2013"
"","","0EE29176A66A3C3EC4037B9EBEB2C937","9/11/2013"
"","","0EE3BD34729C40BD0853825753ACB319","9/11/2013"
"","","0EE66BDF485C6828AA65C0EF5D591133","9/11/2013"
"","","0EE93AB799D1CB4EC90B36F3612FE907","9/11/2013"
"","","0EE9E4D28CC1C671061CAD0334C9B59F","9/11/2013"
"","","0EED230E37515A0EAEE3C2E1BC97B288","9/11/2013"
"","","0EF54B97AA1DBF432B469F2EAF4FA718","9/11/2013"
"","","0EF5554B1A22E1DDEE872B18BB6D41F9","9/11/2013"
"","","0EF5C5D88D69583B8BE27F88D5C5C070","9/11/2013"
"NVSVCR.DLL","C:\WINDOWS\system32\NVSVCR.DLL","0EF5D00A3651241FCBEA334D10BC121F","9/27/2013"
"AjaxControlToolkit.DLL","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\Temporary ASP.NET Files\root\7a7b9ee0\33ce5f2c\assembly\dl3\bdf18332\001dca0f_1942ca01\AjaxControlToolkit.DLL","0EF652CE252E170D34A5A1225351D4A3","9/27/2013"
"","","0EF879B60DCE23E3B07A450495AA0006","9/11/2013"
"netfxperf.dll","C:\Windows\system32\netfxperf.dll","0F02C3FF97EAB0D8295854D6C4F82BEE","7/25/2013"
"","C:\Windows\system32\termsrv.dll","0F05EC2887BFE197AD82A13287D2F404","10/24/2013"
"imjp10k.dll","C:\WINDOWS\system32\imjp10k.dll","0F082700EE3082C58CD2F2E1F96E9E81","9/27/2013"
"","","0F0A69496989912351284BB1BAA2CE57","9/11/2013"
"","","0F0B5EBF2CE07914B8BDEBD3AFBD28C8","9/11/2013"
"naPrdMgr.exe","C:\Program Files (x86)\McAfee\Common Framework\naPrdMgr.exe","0F0EA8E919F2F0023735E5CF045F3002","10/24/2013"
"","","0F0F6E687E5E15579EF4DA8DD6945814","9/11/2013"
"dsupt32.dll","C:\Program Files\Dell\SysMgt\oma\bin\dsupt32.dll","0F10B5E7A960CAC3E0325626BB02A4C2","9/27/2013"
"","","0F144ECA8CFEC8882A3809D176886255","9/11/2013"
"","","0F152F4E57FDF9E8E8BDFEA583A4926B","9/11/2013"
"","","0F1756D9396740F053221FA6260FCE66","9/11/2013"
"","","0F1D5C7407E5A7DC7AE46366572B419B","9/11/2013"
"vdt80ui.dll","c:\Program Files\Microsoft Visual Studio 10.0\Common7\Tools\VDT\1033\vdt80ui.dll","0F1F311A4407BB5DCCD6F4F36B09C6D2","9/27/2013"
"","","0F1FA9A4D9E1EDDAAB84EEEEDA193CD0","9/11/2013"
"","","0F200BE1ED9DE188CA6407A3759BE7CF","9/11/2013"
"","","0F29512CCD6BEAD730039FB4BD2C85CE","9/11/2013"
"","","0F2D66D5F08EBE2F77BB904288DCF6F0","9/11/2013"
"","","0F30B7AC2B0505ADC1E9325916365DF0","9/11/2013"
"ctxmui.dll","C:\Program Files\Citrix\ICA Client\ctxmui.dll","0F32154980452B85CF05A892D7CE1C33","9/27/2013"
"","","0F400E306F385C56317357D6DEA56F62","9/11/2013"
"WMVCore.DLL","C:\WINDOWS\system32\WMVCore.DLL","0F416E23DD2EB4DEBE70608020CFD283","9/27/2013"
"","C:\Windows\system32\aelupsvc.dll","0F421175574BFE0BF2F4D8E910A253BB","9/27/2013"
"","","0F6045B391A7952F26DB143F27418E6F","9/11/2013"
"","","0F64207B49390C8063C36AE7CBF9C2DB","9/11/2013"
"","","0F782587A8916F2DA046319E4597F12F","9/11/2013"
"HPBPROPS.DLL","C:\Windows\system32\HPBPROPS.DLL","0F7E98253F9CF483A9A1E1A0A91294BE","9/27/2013"
"","","0F835373E4041EDA28657D3DF8FAF86D","9/11/2013"
"","C:\Windows\system32\schedsvc.dll","0F838C811AD295D2A4489B9993096C63","10/24/2013"
"","","0F8A86A636A774DBB63B3A8659723312","9/11/2013"
"Interop.HPQWMIEXLib.dll","C:\WINDOWS\assembly\GAC_MSIL\Interop.HPQWMIEXLib\1.0.0.0__67b8d1b5179ba5f8\Interop.HPQWMIEXLib.dll","0F8D05D6B4F8B6CE2C95B3A26B8F078F","9/27/2013"
"","","0F8D4954D9602B2A1738615CEAFB7A3C","9/11/2013"
"","","0F96EEF0E62E536B9A683F058FFBDF0C","9/11/2013"
"","","0F98B9384C37C8C29904B8AE4359A54F","9/11/2013"
"","","0F9B43A8BE450F2E90C1FB3A2DFD00AA","9/11/2013"
"intl.dll","C:\Program Files\VMware\VMware Tools\intl.dll","0F9BD06677EDD5E6BEA62E897BB6E27D","10/24/2013"
"","","0FA049AEE4E6953B786324FEBAE5F1D7","9/11/2013"
"","","0FA60A409E1C8AB9A81901311D15393D","9/11/2013"
"","","0FA760BF380B08D0B67B5507CD8B32AA","9/11/2013"
"nimxdfk","C:\Windows\system32\drivers\nimxdfkl.sys","0FAA9900C4970CADB873A4A0CA489DC1","9/27/2013"
"","","0FACC053BAFF107027CBD1F48885FD4A","9/11/2013"
"","","0FAE0FD8FDE104E216F16EF4094691A0","9/11/2013"
"","","0FAED7EFF6037A1D9542C62272A02E7C","9/11/2013"
"","","0FB98B4BA04425139C81349234B09B10","9/11/2013"
"wmploc.dll","C:\WINDOWS\system32\wmploc.dll","0FBC74AA20FE0AE6884279F893169C60","9/27/2013"
"","","0FC0349FBB79809A94009B8BFA7B5C1F","9/11/2013"
"","C:\windows\system32\drivers\ipmidrv.sys","0FC1AEA580957AA8817B8F305D18CA3A","7/25/2013"
"","","0FC29ADB3F634ED3E535A76395B470B5","9/11/2013"
"","","0FC64B8FB76281F7E2006D68B70957F9","9/11/2013"
"prntvpt.dll","C:\Windows\system32\prntvpt.dll","0FC7E6C8DFB1052F121638485A675761","7/25/2013"
"vmbuspipe.dll","C:\Windows\system32\vmbuspipe.dll","0FD8757834FD229E7915B3820AC2F91F","9/27/2013"
"","","0FDCFA206E27FD1A90E637A4E1470688","9/11/2013"
"","","0FDE4C5937416A75F557BDA5383694FB","9/11/2013"
"","C:\Windows\system32\vmicres.dll","0FDEEF01CB054D8FE46682FB64EE99BB","10/24/2013"
"vpnike.dll","C:\windows\system32\vpnike.dll","0FE5CD5F9C9248F42D1EF56E495B182E","7/25/2013"
"","","0FE769CAE5855B53C90E23F85E7E89FF","9/11/2013"
"","","0FE8B15916307A6AC12BFB6A63E45507","9/11/2013"
"","","0FEADD9B79CED263820AE07EF10BA9AF","9/11/2013"
"dlnafPP.dll","C:\Windows\system32\spool\PRTPROCS\x64\dlnafPP.dll","0FEEB30860BDC733E35472F04055E5CA","8/30/2013"
"","","0FEEE91D3E2DB7161EA030609D2CD6A6","9/11/2013"
"","","0FF56144A95ABE14C87A20BCC63D6AE1","9/11/2013"
"","","0FF7825E6EF8CE3DF3105CEC4E0C83C1","9/11/2013"
"","","0FFA9E2711A0228467BF08228D5B620F","9/11/2013"
"","","0FFF5B045293002AB38EB1FD1FC2FB74","9/11/2013"
"","","10044A7BE2409FBCCDA315F7328B2B22","9/11/2013"
"SyncCenter.dll","C:\windows\System32\SyncCenter.dll","101797BA603D227946B4B5109867EB19","7/25/2013"
"","","10204955027011E08A9DC27737A48A54","9/11/2013"
"","","1023EE888C9B47178C5293ED5336AB69","9/11/2013"
"","","10247C15D999CC116C87DA36BD0AD64D","9/11/2013"
"","","102806B360D0E6BC6E55BF47EF655D43","9/11/2013"
"","","102DE219C3F61415F964C88E9085AD14","9/11/2013"
"","","103BE142566D66F8AE52C89FE9E92D2B","9/11/2013"
"","","10456FECBD3FF93D86207D64BCDCF298","9/11/2013"
"","","1047184A9FDC8BDBFF857175875EE810","9/11/2013"
"","","1048B50B0AC28C736303D3A824EFD71C","9/11/2013"
"","","104A1070E90F1C530328E69B49718841","9/11/2013"
"","","104B1919185B8290400F2179CDB5A59B","9/11/2013"
"","","10555A800613C8613AF53FAD54F1C23F","9/11/2013"
"","C:\windows\System32\DRIVERS\srv.sys","10586F14752ACE786AB120FF8BB6BDA4","7/25/2013"
"EhStorAPI.dll","C:\Windows\system32\EhStorAPI.dll","1060D60CCA69A8136A87DBE3C8F4A467","7/25/2013"
"","","1061A20501F6576CDC800E57FA119E1F","9/11/2013"
"","","1063A3BD6D9FCD601AAC311F6B385EAE","9/11/2013"
"Utilman.exe","C:\Windows\system32\utilman.exe","106A5163D2A23CC82C4C94FE7AEF5841","10/24/2013"
"","c:\app\david.bacher.adm\product\11.2.0\dbhome_1\Bin\extjob.exe","1073237A34628F798BB2B8AA979E751E","9/27/2013"
"","","10761177A6EBE45843F443E99509F5E7","9/11/2013"
"","C:\Windows\system32\mmcss.dll","1076FFCFFAAE8385FD62DFCB25AC4708","9/27/2013"
"atieclxx.exe","C:\WINDOWS\system32\atieclxx.exe","1077EE809533D88100D337D57FA8DDC7","9/27/2013"
"PhotoBase.dll","C:\Program Files\Windows Photo Viewer\PhotoBase.dll","107B4B572E74DA61658DBFABDB00A71D","8/3/2013"
"HcApi.dll","C:\Program Files\McAfee\Host Intrusion Prevention\HcApi.dll","107DCFB5A8B12540D2F43F0F8122E654","8/30/2013"
"","","108333981C841EB0FF198AA5DFCF3D3B","9/11/2013"
"","","1084AA52CCC324EA54C7121FA24C2221","9/11/2013"
"","","1086830BC54F4DB598695665F3F75EEC","9/11/2013"
"","","10878ECF68D2806BEBF87D1B087CFF57","9/11/2013"
"","","108F16F8EC9B7D933015FDA3E703216D","9/11/2013"
"","","108FB6DDB69E537A2EA53F425363FAE5","9/11/2013"
"","","108FD130A38FD2C315C876EB4415E940","9/11/2013"
"","","10923CB228E1E591AC238C3C437BDF75","9/11/2013"
"","","10933C80F3EEAB90652701BAD0C5E74A","9/11/2013"
"","","109C0DFB82C3632FBD11949B73AEEAC9","9/11/2013"
"hgfsServer.dll","C:\Program Files\VMware\VMware Tools\plugins\vmsvc\hgfsServer.dll","10A28A9BF568B75593DC45648E80CC49","9/27/2013"
"MSACM32.dll","C:\windows\system32\MSACM32.dll","10AC5CE9F78DC281A1BBD9B8CC587B8A","7/25/2013"
"","","10B27174D46094984E7A05F3C36ACD2A","9/11/2013"
"","","10B4C29A781D19F9E512DBF7F3A3907B","9/11/2013"
"","","10C19F8290891AF023EAEC0832E1EB4D","9/11/2013"
"","","10CBBD5B6372C042DFA1557075E900A9","9/11/2013"
"","","10CDCFD49D2EFED21AA3F94CA221A162","9/11/2013"
"","","10D681E635E81C253FC5DD1A5048B0E9","9/11/2013"
"","","10DCCC0270637294A0A148E2A6720490","9/11/2013"
"","","10E268B0D4AA2ECED79BE1A327A16A61","9/11/2013"
"","","10E4A1D2132CCB5C6759F038CDB6F3C9","9/11/2013"
"","","10E8EB6DFD825D21D2A4667C13833ED8","9/11/2013"
"","","10F388627F777E8EC14E2CD16243D8DE","9/11/2013"
"pnidui.dll","C:\windows\System32\pnidui.dll","10F815BE90A66AAFC6C713D1BD626064","7/25/2013"
"","","10FB16B50AFFDA6D44588F3C445DC273","9/11/2013"
"","","10FB9E379319115A89AABA21D33A1DEE","9/11/2013"
"","","10FC001308DAAF8835F21125364FBC67","9/11/2013"
"hpipp111.dll","C:\Windows\system32\spool\PRTPROCS\x64\hpipp111.dll","11035742535985706EABAE02702B7B2F","9/27/2013"
"","","11087FCA5CF312807BF4939A4540EEEC","9/11/2013"
"","","1108B166160D6023AF76435B074052B6","9/11/2013"
"slcext.dll","c:\windows\system32\slcext.dll","110967BBD4D778FC0BB04FC9DAEFCB44","10/24/2013"
"","","1112A9BADACB47B7C0BB0392E3158DFF","9/11/2013"
"","","111B29F3FCF9FB61C903A01E3706F7DC","9/11/2013"
"","","111C633F661FE5FA87FAFBBA18C12520","9/11/2013"
"","","111E0EBC0AD79CB0FA014B907B231CF0","9/11/2013"
"pcmcia","C:\Windows\system32\DRIVERS\pcmcia.sys","112364ABE27EF86E8BC91E4C231174C5","9/27/2013"
"","","112A7F24C6535DBD2E90AEF34ECB57A4","9/11/2013"
"","","112F7E276BF17DEF216DC131A33749F7","9/11/2013"
"","","113604A1D5FAF83C859839458E1C703A","9/11/2013"
"","","1137F9470DA29689F059B401A786FC3F","9/11/2013"
"","","1138A273485D244F6E2434F8275EF7C1","9/11/2013"
"Microsoft.TeamFoundation.Warehouse.Server.PlugIns.dll","d:\Program Files\Microsoft Team Foundation Server 2010\Application Tier\TfsJobAgent\Plugins\Microsoft.TeamFoundation.Warehouse.Server.PlugIns.dll","113996F9C054C775484DA595611CC8ED","9/27/2013"
"","","11407EE682A2D5B0248DE8AF0F1A6996","9/11/2013"
"","","1140AB9938809700B46BB88E46D72A96","9/11/2013"
"","","1142A21DB581A84EA5597B03A26EBAA0","9/11/2013"
"winlogon.exe","C:\windows\system32\winlogon.exe","1151B1BAA6F350B1DB6598E0FEA7C457","7/25/2013"
"","","1153DE2E4F5941E10C399CB5592F78A1","9/11/2013"
"NLSData0000.dll","C:\windows\System32\NLSData0000.dll","11542EC1F1C53EDB3CCF5AADF4C9972F","7/25/2013"
"","","115A8135DE3174F58766E214DDD4B143","9/11/2013"
"","","115DC729465A8C386615207F28875255","9/11/2013"
"","","1160C00D30B0BEE83F84C8F2EE1D9B0E","9/11/2013"
"","","11663FE50E499FFEE77979542B285F38","9/11/2013"
"","","1175237933305964112F0860A0013E70","9/11/2013"
"","","117FF657E0D9BBD61B5C3E71E63D3919","9/11/2013"
"","","118767E386CBAE1AD67D934BC9402E08","9/11/2013"
"","","1196061A2619DD86B6A980E234B2D371","9/11/2013"
"","","119A1ADC50DAFAE4E7086DD502F4DF63","9/11/2013"
"AdobePDFL.dll","C:\Program Files\Adobe\Adobe PDF iFilter 9 for 64-bit platforms\bin\AdobePDFL.dll","119EC2A7C261C9F78238A92D77618C2F","8/30/2013"
"","","11A1F8EB1633EC9974879CF27B0FEAEA","9/11/2013"
"","C:\WINDOWS\system32\mswsock.dll","11A41F17527ED75D6B758FDD7F4FD00D","9/27/2013"
"armsvc.exe","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe","11A52CF7B265631DEEB24C6149309EFF","10/24/2013"
"","","11AF8D518B446EB872DC9420FFE4E5EB","9/11/2013"
"","","11AFAA3ADEDC999E83F518ADDFFD5260","9/11/2013"
"","","11B4A627BC9614B885C4969BFA5FF8A6","9/11/2013"
"","","11BBE284B1D7FE319546130636CB6712","9/11/2013"
"","","11BCB7AFCDD7AADACB5746F544D3A9C7","9/11/2013"
"","","11C10827D41CB7EE32E9F93EA7E23A8A","9/11/2013"
"","","11C405A2DCF38E098316FD904A4FB662","9/11/2013"
"","","11C8A74BD53A10A4CD421F7E8C68FADE","9/11/2013"
"cmalib.dll","C:\Program Files\McAfee\Common Framework\cmalib.dll","11CD1597CC6A6F201D4D2460C8DEC78E","10/24/2013"
"","","11CEA8E5AB908C98BC22CEC9B689AA2C","9/11/2013"
"","","11D0ECA73AB25135F65656B93ADBCB3D","9/11/2013"
"","","11D42BB6206F33FBB3BA0288D3EF81BD","9/11/2013"
"dciemp32.dll","C:\Program Files\Dell\SysMgt\omsa\bin\dciemp32.dll","11D663704C4DDE7717A7A59960215C9A","9/27/2013"
"","","11DB5EC3DA46D4B12AA2092A56B25619","9/11/2013"
"","","11E8EBB23958796E098221DC68B3A192","9/11/2013"
"","","11EA744A8C6C624D4618893FB2E9E2B8","9/11/2013"
"","","11EAC0C9B2D59C3E250127BADC543F03","9/11/2013"
"mxsout.dll","C:\Program Files\National Instruments\MAX\mxsout.dll","11ED7427BB5FB7FA024F81C43515111A","9/27/2013"
"autoUpgrade.dll","C:\Program Files\VMware\VMware Tools\plugins\vmsvc\autoUpgrade.dll","11F0AA38268D164624F0683F4425288A","10/24/2013"
"","","11F424D02AEA63A3A53445087072FDD0","9/11/2013"
"","","11F714F85530A2BD134074DC30E99FCA","9/11/2013"
"atidxx32.dll","C:\WINDOWS\system32\atidxx32.dll","11FBABDD4A79BE2529A056585CB2DC5D","9/27/2013"
"","","11FE7637A49B67D9B1F895B2AD4D982F","9/11/2013"
"","","12011C750D27A43111D89C6C67DA8EEB","9/11/2013"
"","","1201DF9A11FBB0F69EBD22E503D3BC87","9/11/2013"
"","","12034124EBFB368B3C86F3EF18AF80DB","9/11/2013"
"","","120EDA2066893D0246357D3551F2C6C1","9/11/2013"
"","","120EE969FD41563B503EE369A2D5A466","9/11/2013"
"","","1210960FF8928950D2A786895B0C424A","9/11/2013"
"storvsp","C:\Windows\system32\DRIVERS\storvsp.sys","121DCD58A1047E09AD8E93999D4BBE91","9/27/2013"
"","","122D17832AC8DAAC1546BC5277236575","9/11/2013"
"ccmid.DLL","C:\Windows\system32\CCM\ccmid.DLL","122E10430A84328AD48C53429FADC937","8/30/2013"
"sqlvdi.dll","C:\Program Files\Microsoft SQL Server\80\COM\sqlvdi.dll","1231D778B63A65466D6AA39B06BE1BCC","9/27/2013"
"Microsoft.VisualStudio.Debugger.Runtime.Impl.dll","c:\Program Files\Microsoft Visual Studio 10.0\Common7\Packages\Debugger\x86\Microsoft.VisualStudio.Debugger.Runtime.Impl.dll","1243F1A7D3B0C411525E2CC5DC9DBBFD","9/27/2013"
"","","124920EF07AE508514F8C5BBFBDEF777","9/11/2013"
"atiumdag.dll","C:\Windows\system32\atiumdag.dll","125B138C7EB5F32E28C0F6883A062FAB","8/3/2013"
"","","1264F787E46DC572FA274CA09B446E01","9/11/2013"
"","","12673BCF7B32087DF63F0CFF550EA40B","9/11/2013"
"msvcirt.dll","C:\Windows\system32\msvcirt.dll","126B75D50756FE204283D418AE1A66DF","8/3/2013"
"","","126F8331BD023178C7F0EF2F5EDE16B3","9/11/2013"
"dcsecp32.dll","C:\Program Files\Dell\SysMgt\omsa\bin\dcsecp32.dll","126F99A978A3839B7FFE236F801903DB","9/27/2013"
"iteraid","C:\Windows\system32\drivers\iteraid.sys","1281FE73B17664631D12F643CBEA3F59","10/24/2013"
"","","12866641284EBB41E627BB53C04DA959","9/11/2013"
"","","12896823FB95BFB3DC9B46BCAEDC9923","9/11/2013"
